Ticker,Name,Exchange,Category,Country,SE_Name
3689@BN.KL,FRASER & NEAVE HOLDINGS BHD,KLS,Other Category,Malaysia,Malaysia Stock Exchange
5005.KL,Unisem (M) Berhad,KLS,Other Category,Malaysia,Malaysia Stock Exchange
6637.KL,PNE PCB Bhd,KLS,Other Category,Malaysia,Malaysia Stock Exchange
7052@BN.KL,7052@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
5657.KL,Parkson Holdings Berhad,KLS,Other Category,Malaysia,Malaysia Stock Exchange
6963@BN.KL,6963@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
0070@BN.KL,0070@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
7180@BN.KL,7180@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
5087@BN.KL,5087@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
7149@BN.KL,7149@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
0065@BN.KL,0065@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
3565@BN.KL,3565@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
7501.KL,Harn Len Corporation Bhd,KLS,Other Category,Malaysia,Malaysia Stock Exchange
4502@BN.KL,4502@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
7209@BN.KL,7209@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
2739.KL,Sino Hua-An International Bhd,KLS,Other Category,Malaysia,Malaysia Stock Exchange
0001@BN.KL,0001@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
4588.KL,UMW Holdings Bhd,KLS,Other Category,Malaysia,Malaysia Stock Exchange
9237.KL,Sarawak Consolidated Industries Berhad,KLS,Other Category,Malaysia,Malaysia Stock Exchange
0035.KL,OPCOM HOLDINGS BHD,KLS,Other Category,Malaysia,Malaysia Stock Exchange
6963.KL,VS Industry Berhad,KLS,Other Category,Malaysia,Malaysia Stock Exchange
7228.KL,Tanjung Offshore Bhd,KLS,Other Category,Malaysia,Malaysia Stock Exchange
3816.KL,MISC Berhad,KLS,Other Category,Malaysia,Malaysia Stock Exchange
5037.KL,Compugates Holdings Berhad,KLS,Other Category,Malaysia,Malaysia Stock Exchange
7617@BN.KL,7617@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
4219@BN.KL,4219@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
6017@BN.KL,6017@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
0147.KL,INNITY CORPORATION BHD,KLS,Other Category,Malaysia,Malaysia Stock Exchange
9008.KL,Omesti Berhad,KLS,Other Category,Malaysia,Malaysia Stock Exchange
8583@BN.KL,8583@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
9261@BN.KL,9261@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
6297.KL,Box-Pak Malaysia Bhd,KLS,Other Category,Malaysia,Malaysia Stock Exchange
0038.KL,PLASTRADE TECHNOLOGY BHD,KLS,Other Category,Malaysia,Malaysia Stock Exchange
4006.KL,Oriental Holdings Bhd,KLS,Other Category,Malaysia,Malaysia Stock Exchange
0092.KL,MTOUCHE TECHNOLOGY BHD,KLS,Other Category,Malaysia,Malaysia Stock Exchange
0138@BN.KL,0138@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
7096.KL,GPA Holdings Bhd,KLS,Other Category,Malaysia,Malaysia Stock Exchange
7167@BN.KL,7167@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
1783.KL,Selangor Properties Bhd,KLS,Other Category,Malaysia,Malaysia Stock Exchange
6998.KL,Bintai Kinden Corp. Bhd,KLS,Other Category,Malaysia,Malaysia Stock Exchange
8834.KL,Ireka Corp. Bhd,KLS,Other Category,Malaysia,Malaysia Stock Exchange
5035.KL,Knusford Bhd,KLS,Other Category,Malaysia,Malaysia Stock Exchange
5835.KL,Dolomite Corporation Berhad,KLS,Other Category,Malaysia,Malaysia Stock Exchange
7189.KL,MB World Group Berhad,KLS,Other Category,Malaysia,Malaysia Stock Exchange
0023.KL,IFCA MSC BHD,KLS,Other Category,Malaysia,Malaysia Stock Exchange
3336@BN.KL,3336@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
8664@BN.KL,8664@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
5142@BN.KL,5142@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
5041@BN.KL,5041@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
5145@BN.KL,5145@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
4316.KL,Sin Heng Chan (Malaya) Berhad,KLS,Other Category,Malaysia,Malaysia Stock Exchange
0065.KL,EXCEL FORCE MSC BHD,KLS,Other Category,Malaysia,Malaysia Stock Exchange
2216@BN.KL,2216@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
7226@BN.KL,7226@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
2755.KL,FCW Holdings Bhd,KLS,Other Category,Malaysia,Malaysia Stock Exchange
8486@BN.KL,8486@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
5231@BN.KL,5231@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
3379@BN.KL,3379@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
6139@BN.KL,6139@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
7036@BN.KL,7036@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
1171@BN.KL,1171@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
0085.KL,MLABS SYSTEMS BHD,KLS,Other Category,Malaysia,Malaysia Stock Exchange
5029.KL,Far East Holdings Bhd,KLS,Other Category,Malaysia,Malaysia Stock Exchange
9601.KL,Ho Wah Genting Bhd,KLS,Other Category,Malaysia,Malaysia Stock Exchange
5072@BN.KL,5072@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
7047@BN.KL,7047@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
9717.KL,Sycal Ventures Berhad,KLS,Other Category,Malaysia,Malaysia Stock Exchange
3611@BN.KL,3611@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
7145.KL,Prinsiptek Corp. Bhd,KLS,Other Category,Malaysia,Malaysia Stock Exchange
7216@BN.KL,7216@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
8885@BN.KL,8885@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
8338@BN.KL,8338@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
0049.KL,OCEANCASH PACIFIC BHD,KLS,Other Category,Malaysia,Malaysia Stock Exchange
7811@BN.KL,7811@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
7036.KL,Borneo Oil Berhad,KLS,Other Category,Malaysia,Malaysia Stock Exchange
5009.KL,White Horse Bhd,KLS,Other Category,Malaysia,Malaysia Stock Exchange
6181@BN.KL,6181@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
5533.KL,OCB Bhd,KLS,Other Category,Malaysia,Malaysia Stock Exchange
5056@BN.KL,5056@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
7201.KL,Progressive Impact Corp. Bhd,KLS,Other Category,Malaysia,Malaysia Stock Exchange
0029@BN.KL,0029@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
7241@BN.KL,7241@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
5252@DB.KL,5252@DB.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
7285.KL,Tomypak Holdings Bhd,KLS,Other Category,Malaysia,Malaysia Stock Exchange
0127@BN.KL,0127@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
0133.KL,SANICHI TECHNOLOGY BHD,KLS,Other Category,Malaysia,Malaysia Stock Exchange
5038@BN.KL,5038@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
5060@BN.KL,5060@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
8117.KL,Poly Glass Fibre M Bhd,KLS,Other Category,Malaysia,Malaysia Stock Exchange
7231@BN.KL,7231@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
3581.KL,Lion Corp. Bhd,KLS,Other Category,Malaysia,Malaysia Stock Exchange
7366@BN.KL,7366@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
3948@BN.KL,3948@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
0127.KL,JHM CONSOLIDATION BHD,KLS,Other Category,Malaysia,Malaysia Stock Exchange
0145.KL,TFP SOLUTIONS BHD,KLS,Other Category,Malaysia,Malaysia Stock Exchange
4936.KL,Malpac Holdings Bhd,KLS,Other Category,Malaysia,Malaysia Stock Exchange
0082.KL,GREEN PACKET BHD,KLS,Other Category,Malaysia,Malaysia Stock Exchange
5797.KL,Choo Bee Metal Industries Bhd,KLS,Other Category,Malaysia,Malaysia Stock Exchange
5070@BN.KL,5070@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
9091@BN.KL,9091@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
7059.KL,Metal Reclamation Bhd,KLS,Other Category,Malaysia,Malaysia Stock Exchange
4065.KL,PPB Group Berhad,KLS,Other Category,Malaysia,Malaysia Stock Exchange
7215@BN.KL,7215@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
5125.KL,Pantech Group Holdings Bhd,KLS,Other Category,Malaysia,Malaysia Stock Exchange
6009@BN.KL,6009@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
7228@BN.KL,7228@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
4065@BN.KL,4065@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
7246@BN.KL,7246@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
5096.KL,KAF-Seagroatt & Campbell Berhad,KLS,Other Category,Malaysia,Malaysia Stock Exchange
0050.KL,SYSTECH BHD,KLS,Other Category,Malaysia,Malaysia Stock Exchange
3395@BN.KL,3395@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
9938@BN.KL,9938@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
0025.KL,LNG RESOURCES BHD,KLS,Other Category,Malaysia,Malaysia Stock Exchange
8273@BN.KL,8273@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
0133@BN.KL,0133@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
5681@BN.KL,5681@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
0035@BN.KL,0035@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
4383.KL,Jaya Tiasa Holdings Berhad,KLS,Other Category,Malaysia,Malaysia Stock Exchange
3905@BN.KL,3905@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
0129.KL,SILVER RIDGE HOLDINGS BHD,KLS,Other Category,Malaysia,Malaysia Stock Exchange
7167.KL,Johore Tin Bhd,KLS,Other Category,Malaysia,Malaysia Stock Exchange
7034@BN.KL,7034@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
2739@BN.KL,2739@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
9318.KL,Fitters Diversified Berhad,KLS,Other Category,Malaysia,Malaysia Stock Exchange
7117.KL,Century Logistics Holdings Bhd,KLS,Other Category,Malaysia,Malaysia Stock Exchange
6483.KL,K & N Kenanga Holdings Berhad,KLS,Other Category,Malaysia,Malaysia Stock Exchange
4197@BN.KL,4197@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
5075.KL,Plenitude Berhad,KLS,Other Category,Malaysia,Malaysia Stock Exchange
7250@BN.KL,7250@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
5042.KL,TSR Capital Berhad,KLS,Other Category,Malaysia,Malaysia Stock Exchange
5077@BN.KL,5077@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
3069.KL,Mega First Corp. Bhd,KLS,Other Category,Malaysia,Malaysia Stock Exchange
9865.KL,Suiwah Corp. Bhd,KLS,Other Category,Malaysia,Malaysia Stock Exchange
4847@BN.KL,4847@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
6661.KL,OSK Property Holdings Berhad,KLS,Other Category,Malaysia,Malaysia Stock Exchange
7013@BN.KL,7013@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
0099@BN.KL,0099@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
3891.KL,Malayan United Industries Berhad,KLS,Other Category,Malaysia,Malaysia Stock Exchange
5398@BN.KL,5398@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
6173@BN.KL,6173@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
5008@BN.KL,5008@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
5085@BN.KL,5085@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
7017.KL,Komarkcorp Bhd,KLS,Other Category,Malaysia,Malaysia Stock Exchange
0141@BN.KL,0141@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
8311@BN.KL,8311@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
8893@BN.KL,8893@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
5355@BN.KL,5355@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
2003.KL,Kulim (Malaysia) Berhad,KLS,Other Category,Malaysia,Malaysia Stock Exchange
0060@BN.KL,0060@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
6378.KL,Tekala Corp. Bhd,KLS,Other Category,Malaysia,Malaysia Stock Exchange
6211.KL,Kia Lim Bhd,KLS,Other Category,Malaysia,Malaysia Stock Exchange
9059.KL,TSH Resources Berhad,KLS,Other Category,Malaysia,Malaysia Stock Exchange
0038@BN.KL,0038@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
0028@BN.KL,0028@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
2305.KL,TAHPS Group Berhad,KLS,Other Category,Malaysia,Malaysia Stock Exchange
5070.KL,Protasco Bhd,KLS,Other Category,Malaysia,Malaysia Stock Exchange
1818@BN.KL,1818@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
6017.KL,SHL Consolidated Bhd,KLS,Other Category,Malaysia,Malaysia Stock Exchange
5031.KL,Time Dotcom Bhd.,KLS,Other Category,Malaysia,Malaysia Stock Exchange
0006.KL,PINEAPPLE RESOURCES BHD,KLS,Other Category,Malaysia,Malaysia Stock Exchange
1996.KL,Kretam Holdings Berhad,KLS,Other Category,Malaysia,Malaysia Stock Exchange
5200.KL,UOA Development Bhd,KLS,Other Category,Malaysia,Malaysia Stock Exchange
4898@BN.KL,4898@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
5102@BN.KL,5102@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
8982.KL,Cepatwawasan Group Bhd,KLS,Other Category,Malaysia,Malaysia Stock Exchange
3891@BN.KL,3891@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
8346@BN.KL,8346@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
7217.KL,Eonmetall Group Bhd,KLS,Other Category,Malaysia,Malaysia Stock Exchange
3816@BN.KL,3816@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
2755@BN.KL,2755@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
7757.KL,UPA Corporation Berhad,KLS,Other Category,Malaysia,Malaysia Stock Exchange
5010@BN.KL,5010@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
5207.KL,SBC Corporation Berhad,KLS,Other Category,Malaysia,Malaysia Stock Exchange
5001@BN.KL,5001@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
5066.KL,NTPM Holdings Berhad,KLS,Other Category,Malaysia,Malaysia Stock Exchange
4863@BN.KL,4863@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
0100@BN.KL,0100@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
5199@BN.KL,5199@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
5038.KL,KSL Holdings Bhd,KLS,Other Category,Malaysia,Malaysia Stock Exchange
5107@BN.KL,5107@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
5084@BN.KL,5084@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
4324@BN.KL,4324@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
1155@BN.KL,1155@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
3069@BN.KL,3069@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
8702.KL,Texchem Resources Bhd,KLS,Other Category,Malaysia,Malaysia Stock Exchange
1481.KL,Advance Synergy Berhad,KLS,Other Category,Malaysia,Malaysia Stock Exchange
1082@BN.KL,1082@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
3182@BN.KL,3182@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
2771@BN.KL,2771@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
2143.KL,ECM Libra Financial Group Berhad,KLS,Other Category,Malaysia,Malaysia Stock Exchange
6815@BN.KL,6815@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
2089.KL,United Plantations Bhd,KLS,Other Category,Malaysia,Malaysia Stock Exchange
1481@BN.KL,1481@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
3883.KL,Muda Holdings Berhad,KLS,Other Category,Malaysia,Malaysia Stock Exchange
7018.KL,CME Group Bhd,KLS,Other Category,Malaysia,Malaysia Stock Exchange
5031@BN.KL,5031@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
0070.KL,MQ TECHNOLOGY BHD,KLS,Other Category,Malaysia,Malaysia Stock Exchange
6947@BN.KL,6947@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
0084@BN.KL,0084@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
0171.KL,PETERLABS HOLDINGS BHD,KLS,Other Category,Malaysia,Malaysia Stock Exchange
7097.KL,Ta Win Holdings Bhd,KLS,Other Category,Malaysia,Malaysia Stock Exchange
7047.KL,Fajarbaru Builder Group Bhd.,KLS,Other Category,Malaysia,Malaysia Stock Exchange
9296.KL,RCE Capital Berhad,KLS,Other Category,Malaysia,Malaysia Stock Exchange
5165.KL,Hock Heng Stone Industries Bhd,KLS,Other Category,Malaysia,Malaysia Stock Exchange
6637@BN.KL,6637@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
1643.KL,Landmarks Bhd,KLS,Other Category,Malaysia,Malaysia Stock Exchange
5011@BN.KL,5011@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
0053.KL,OSK VENTURES INTERNATIONAL BHD,KLS,Other Category,Malaysia,Malaysia Stock Exchange
7140.KL,Oka Corp. Bhd,KLS,Other Category,Malaysia,Malaysia Stock Exchange
5138.KL,Hap Seng Plantations Holdings Bhd,KLS,Other Category,Malaysia,Malaysia Stock Exchange
9113@BN.KL,9113@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
3018@BN.KL,3018@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
9776@BN.KL,9776@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
1201.KL,Sumatec Resources Berhad,KLS,Other Category,Malaysia,Malaysia Stock Exchange
7757@BN.KL,7757@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
7234.KL,MESB Bhd,KLS,Other Category,Malaysia,Malaysia Stock Exchange
8591@BN.KL,8591@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
6521.KL,Suria Capital Holdings Bhd,KLS,Other Category,Malaysia,Malaysia Stock Exchange
0058@BN.KL,0058@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
7231.KL,Wellcall Holdings Bhd,KLS,Other Category,Malaysia,Malaysia Stock Exchange
0054.KL,KARYON INDUSTRIES BHD,KLS,Other Category,Malaysia,Malaysia Stock Exchange
0146.KL,JF TECHNOLOGY BHD,KLS,Other Category,Malaysia,Malaysia Stock Exchange
1562@BN.KL,1562@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
8273.KL,Public Packages Holdings Bhd,KLS,Other Category,Malaysia,Malaysia Stock Exchange
2542@BN.KL,2542@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
0012.KL,THREE-A RESOURCES BHD,KLS,Other Category,Malaysia,Malaysia Stock Exchange
7158@BN.KL,7158@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
7145@BN.KL,7145@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
7080@BN.KL,7080@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
7115.KL,SKB Shutters Corp. Bhd,KLS,Other Category,Malaysia,Malaysia Stock Exchange
0023@BN.KL,0023@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
7773@OM.KL,7773@OM.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
7140@BN.KL,7140@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
7126@BN.KL,7126@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
7095@BN.KL,7095@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
3611.KL,Goh Ban Huat Berhad,KLS,Other Category,Malaysia,Malaysia Stock Exchange
9016.KL,Eksons Corporation Berhad,KLS,Other Category,Malaysia,Malaysia Stock Exchange
2429.KL,Tanco Holdings Bhd,KLS,Other Category,Malaysia,Malaysia Stock Exchange
7692.KL,Widetech Malaysia Bhd,KLS,Other Category,Malaysia,Malaysia Stock Exchange
8079.KL,Lee Swee Kiat Group Bhd,KLS,Other Category,Malaysia,Malaysia Stock Exchange
5094.KL,CSC Steel Holdings Bhd,KLS,Other Category,Malaysia,Malaysia Stock Exchange
7412@BN.KL,7412@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
7195.KL,Comintel Corporation Berhad,KLS,Other Category,Malaysia,Malaysia Stock Exchange
6971@BN.KL,6971@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
0008@BN.KL,0008@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
7071@BN.KL,7071@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
1619@BN.KL,1619@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
5022.KL,Paos Holdings Berhad,KLS,Other Category,Malaysia,Malaysia Stock Exchange
0005@BN.KL,0005@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
7035@BN.KL,7035@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
4944@BN.KL,4944@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
5371.KL,Kim Hin Industry Bhd,KLS,Other Category,Malaysia,Malaysia Stock Exchange
9598@BN.KL,9598@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
7692@BN.KL,7692@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
5032@BN.KL,5032@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
0054@BN.KL,0054@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
9377.KL,FSBM Holdings Berhad,KLS,Other Category,Malaysia,Malaysia Stock Exchange
1562.KL,Berjaya Sports Toto Berhad,KLS,Other Category,Malaysia,Malaysia Stock Exchange
7035.KL,CCK Consolidated Holdings Bhd,KLS,Other Category,Malaysia,Malaysia Stock Exchange
7198.KL,DPS Resources Bhd,KLS,Other Category,Malaysia,Malaysia Stock Exchange
5068@BN.KL,5068@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
0002.KL,KOTRA INDUSTRIES BHD,KLS,Other Category,Malaysia,Malaysia Stock Exchange
9571@BN.KL,9571@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
5576@BN.KL,5576@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
4081@BN.KL,4081@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
4464.KL,Naim Indah Corp. Bhd,KLS,Other Category,Malaysia,Malaysia Stock Exchange
9121.KL,KPS Consortium Bhd,KLS,Other Category,Malaysia,Malaysia Stock Exchange
3484@BN.KL,3484@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
3921@BN.KL,3921@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
6025.KL,Berjaya Media Berhad,KLS,Other Category,Malaysia,Malaysia Stock Exchange
5143@BN.KL,5143@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
7471@BN.KL,7471@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
0011@BN.KL,0011@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
5789.KL,LBS Bina Group Bhd,KLS,Other Category,Malaysia,Malaysia Stock Exchange
4448.KL,Tasek Corporation Berhad,KLS,Other Category,Malaysia,Malaysia Stock Exchange
5081@OM.KL,5081@OM.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
7195@BN.KL,7195@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
8443@BN.KL,8443@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
4405@BN.KL,4405@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
7169.KL,Dominant Enterprise Berhad,KLS,Other Category,Malaysia,Malaysia Stock Exchange
2852@BN.KL,2852@BN.KL,KLS,Other Category,Malaysia,Malaysia Stock Exchange
7163.KL,PJBumi Berhad,KLS,Other Category,Malaysia,Malaysia Stock Exchange
